0,1,2,3,4,5
ME,Bangor,2022,Police,p22,"$11,313,019.00"
ME,Bangor,2023,Education,e23,"$53,291,347.00"
ME,Bangor,2023,General Fund,gf23,"$121,721,811.00"
ME,Bangor,2023,Police,p23,"$12,130,516.00"
ME,Bangor,2024,General Fund,,"$71,686,212.00"
ME,Bangor,2024,Police,,"$13,083,315.00"
ME,Bangor,2025,General Fund,,
ME,Bangor,2025,Police,,
ME,Belfast,2018,General Fund,gf18,"$9,337,379.00"
ME,Belfast,2018,Police,p18,"$1,130,261.00"
ME,Belfast,2019,General Fund,gf19,"$9,927,589.00"
ME,Belfast,2019,Police,p19,"$1,225,892.00"
ME,Belfast,2020,General Fund,gf20,"$10,401,972.00"
ME,Belfast,2020,Police,p20,"$1,327,186.00"
ME,Belfast,2021,General Fund,gf21,"$10,457,588.00"
ME,Belfast,2021,Police,p21,"$1,234,611.00"
ME,Belfast,2022,General Fund,gf22,"$11,505,437.00"
ME,Belfast,2022,Police,p22,"$1,379,293.00"
ME,Bangor,2024,Education,,"$56,747,175.00"
ME,Belfast,2023,General Fund,gf23,"$11,927,830.00"
ME,Belfast,2023,Police,p23,"$1,474,470.00"
ME,Belfast,2024,General Fund,,
ME,Belfast,2024,Police,,
ME,Belfast,2025,General Fund,,
ME,Belfast,2025,Police,,
ME,Lewiston,2018,Education,e18,
ME,Lewiston,2018,General Fund,gf18,"$34,514,432.00"
ME,Lewiston,2018,Police,p18,"$6,122,465.00"
ME,Lewiston,2019,Education,e19,
ME,Lewiston,2019,General Fund,gf19,"$34,495,625.00"
ME,Lewiston,2019,Police,p19,"$6,240,247.00"
ME,Lewiston,2020,Education,e20,
ME,Lewiston,2020,General Fund,gf20,"$37,283,961.00"
ME,Lewiston,2020,Police,p20,"$6,983,131.00"
ME,Lewiston,2021,Education,e21,
ME,Lewiston,2021,General Fund,gf21,"$37,587,614.00"
ME,Lewiston,2021,Police,p21,"$7,004,635.00"
ME,Lewiston,2022,Education,e22,
ME,Lewiston,2022,General Fund,gf22,"$39,770,836.00"
ME,Lewiston,2022,Police,p22,"$7,383,526.00"
ME,Lewiston,2023,Education,e23,
ME,Lewiston,2023,General Fund,gf23,"$43,074,641.00"
ME,Lewiston,2023,Police,p23,"$7,762,711.00"
ME,Lewiston,2024,General Fund,,"$47,391,982.00"
ME,Lewiston,2024,Police,,"$9,696,486.00"
ME,Lewiston,2025,General Fund,,
ME,Lewiston,2025,Police,,
ME,Portland,2018,General Fund,gf18,"$189,306,368.00"
ME,Portland,2018,Police,p18,"$16,488,309.00"
ME,Portland,2019,General Fund,gf19,"$194,461,142.00"
ME,Portland,2019,Police,p19,"$16,860,613.00"
ME,Portland,2020,General Fund,gf20,"$206,732,571.00"
ME,Portland,2020,Police,p20,"$17,757,540.00"
ME,Portland,2021,General Fund,gf21,"$192,918,443.00"
ME,Portland,2021,Police,p21,"$17,195,829.00"
ME,Portland,2022,General Fund,gf22,"$201,989,428.00"
ME,Portland,2022,Police,p22,"$15,049,863.00"
ME,Portland,2023,General Fund,gf23,"$258,144,938.00"
ME,Portland,2023,Police,p23,"$15,762,487.00"
ME,Portland,2024,General Fund,,"$249,424,055.00"
ME,Portland,2024,Police,,"$16,651,257.00"
ME,Portland,2025,General Fund,,
ME,Portland,2025,Police,,
ME,Presque Isle,2018,General Fund,gf18,"$12,340,940.00"
ME,Presque Isle,2018,Police,p18,"$1,215,577.00"
ME,Presque Isle,2019,General Fund,gf19,"$13,315,364.00"
ME,Presque Isle,2019,Police,p19,"$1,204,095.00"
ME,Presque Isle,2020,General Fund,gf20,"$14,251,011.00"
ME,Presque Isle,2020,Police,p20,"$1,347,681.00"
ME,Presque Isle,2021,General Fund,gf21,"$14,239,375.00"
ME,Presque Isle,2021,Police,p21,"$1,298,583.00"
ME,Presque Isle,2022,General Fund,gf22,"$14,771,429.00"
ME,Presque Isle,2022,Police,p22,"$1,451,275.00"
ME,Presque Isle,2023,General Fund,gf23,"$17,245,802.00"
ME,Presque Isle,2023,Police,p23,"$1,846,089.00"
ME,Presque Isle,2024,General Fund,,
ME,Presque Isle,2024,Police,,
ME,Presque Isle,2025,General Fund,,
ME,Presque Isle,2025,Police,,
ME,Waterville,2018,General Fund,gf18,"$18,322,921.00"
ME,Waterville,2018,Police,p18,"$3,829,842.00"
ME,Waterville,2019,General Fund,gf19,"$17,196,179.00"
ME,Waterville,2019,Police,p19,"$3,964,328.00"
ME,Waterville,2020,General Fund,gf20,"$17,857,280.00"
ME,Waterville,2020,Police,p20,"$4,113,312.00"
ME,Waterville,2021,General Fund,gf21,"$18,363,275.00"
ME,Waterville,2021,Police,p21,"$4,326,937.00"
ME,Waterville,2022,General Fund,gf22,"$16,929,607.00"
ME,Waterville,2022,Police,p22,"$4,526,008.00"
ME,Waterville,2023,General Fund,gf23,"$19,737,186.00"
ME,Waterville,2023,Police,p23,"$5,140,969.00"
ME,Waterville,2024,General Fund,,
ME,Waterville,2024,Police,,
ME,Waterville,2025,General Fund,,
ME,Waterville,2025,Police,,
MI,Ann Arbor,2018,General Fund,gf18,"$104,623,709.00"
MI,Ann Arbor,2018,Police,p18,"$26,220,789.00"
MI,Ann Arbor,2019,General Fund,gf19,"$106,619,313.00"
MI,Ann Arbor,2019,Police,p19,"$28,516,331.00"
MI,Ann Arbor,2020,General Fund,gf20,"$111,728,766.00"
MI,Ann Arbor,2020,Police,p20,"$29,651,582.00"
MI,Ann Arbor,2021,General Fund,gf21,"$112,777,739.00"
MI,Ann Arbor,2021,Police,p21,"$30,746,848.00"
MI,Ann Arbor,2022,General Fund,gf22,"$118,160,321.00"
MI,Ann Arbor,2022,Police,p22,"$31,244,944.00"
MI,Ann Arbor,2023,General Fund,gf23,"$123,373,369.00"
MI,Ann Arbor,2023,Police,p23,"$31,543,612.00"
MI,Ann Arbor,2024,General Fund,,
MI,Ann Arbor,2024,Police,,
MI,Ann Arbor,2025,General Fund,,
MI,Ann Arbor,2025,Police,,
MI,Auburn Hills,2018,General Fund,gf18,"$26,613,878.00"
MI,Auburn Hills,2018,Police,p18,"$8,573,003.00"
MI,Auburn Hills,2019,General Fund,gf19,"$33,313,465.00"
MI,Auburn Hills,2019,Police,p19,"$8,511,359.00"
MI,Auburn Hills,2020,General Fund,gf20,"$39,931,450.00"
MI,Auburn Hills,2020,Police,p20,"$9,105,574.00"
MI,Auburn Hills,2021,General Fund,gf21,"$34,300,180.00"
MI,Auburn Hills,2021,Police,p21,"$10,491,085.00"
MI,Auburn Hills,2022,General Fund,gf22,"$35,832,233.00"
MI,Auburn Hills,2022,Police,p22,"$10,993,015.00"
MI,Auburn Hills,2023,General Fund,gf23,"$31,604,599.00"
MI,Auburn Hills,2023,Police,p23,"$10,030,384.00"
MI,Auburn Hills,2024,General Fund,,
MI,Auburn Hills,2024,Police,,
MI,Auburn Hills,2025,General Fund,,
MI,Auburn Hills,2025,Police,,
MI,Battle Creek,2018,General Fund,gf18,"$48,703,746.00"
MI,Battle Creek,2018,Police,p18,"$18,848,292.00"
MI,Battle Creek,2019,General Fund,gf19,"$50,653,045.00"
MI,Battle Creek,2019,Police,p19,"$19,284,002.00"
MI,Battle Creek,2020,General Fund,gf20,"$49,147,999.00"
MI,Battle Creek,2020,Police,p20,"$18,667,775.00"
MI,Battle Creek,2021,General Fund,gf21,"$49,755,098.00"
MI,Battle Creek,2021,Police,p21,"$19,523,467.00"
MI,Battle Creek,2022,General Fund,gf22,"$48,647,849.00"
MI,Battle Creek,2022,Police,p22,"$19,854,986.00"
MI,Battle Creek,2023,General Fund,gf23,"$54,601,868.00"
MI,Battle Creek,2023,Police,p23,"$22,900,494.00"
MI,Battle Creek,2024,General Fund,,
MI,Battle Creek,2024,Police,,
MI,Battle Creek,2025,General Fund,,
MI,Battle Creek,2025,Police,,
MI,Detroit,2018,General Fund,gf18,"$1,024,412,405.00"
MI,Detroit,2018,Police,p18,"$305,956,770.00"
MI,Detroit,2019,General Fund,gf19,"$1,071,040,212.00"
MI,Detroit,2019,Police,p19,"$310,942,194.00"
MI,Detroit,2020,General Fund,gf20,"$1,143,283,981.00"
MI,Detroit,2020,Police,p20,"$317,000,304.00"
MI,Detroit,2021,General Fund,gf21,"$1,140,188,214.00"
MI,Detroit,2021,Police,p21,"$314,662,142.00"
MI,Detroit,2022,General Fund,gf22,"$1,138,413,354.00"
MI,Detroit,2022,Police,p22,"$326,259,105.00"
MI,Detroit,2023,General Fund,gf23,"$1,223,197,061.00"
MI,Detroit,2023,Police,p23,"$351,707,914.00"
MI,Detroit,2024,General Fund,,"$1,319,487,321.00"
MI,Detroit,2024,Police,,"$370,731,109.00"
MI,Detroit,2025,General Fund,,
MI,Detroit,2025,Police,,
MI,East Lansing,2018,General Fund,gf18,"$34,207,540.00"
MI,East Lansing,2018,Police,p18,"$11,461,480.00"
MI,East Lansing,2019,General Fund,gf19,"$35,530,760.00"
MI,East Lansing,2019,Police,p19,"$11,691,805.00"
MI,East Lansing,2020,General Fund,gf20,"$38,198,735.00"
MI,East Lansing,2020,Police,p20,"$12,626,560.00"
MI,East Lansing,2021,General Fund,gf21,"$40,634,660.00"
MI,East Lansing,2021,Police,p21,"$13,355,750.00"
MI,East Lansing,2022,General Fund,gf22,"$39,460,295.00"
MI,East Lansing,2022,Police,p22,"$12,557,870.00"
MI,East Lansing,2023,General Fund,gf23,"$42,577,585.00"
MI,East Lansing,2023,Police,p23,"$13,474,710.00"
MI,East Lansing,2024,General Fund,,
MI,East Lansing,2024,Police,,
MI,East Lansing,2025,General Fund,,
MI,East Lansing,2025,Police,,
MI,Flint,2018,General Fund,gf18,"$51,644,436.00"
MI,Flint,2018,Police,p18,"$21,771,600.00"
MI,Flint,2019,General Fund,gf19,"$55,567,569.00"
MI,Flint,2019,Police,p19,"$23,284,679.00"
MI,Flint,2020,General Fund,gf20,"$58,416,396.00"
MI,Flint,2020,Police,p20,"$24,807,939.00"
MI,Flint,2021,General Fund,gf21,"$73,069,640.00"
MI,Flint,2021,Police,p21,"$29,832,525.00"
MI,Flint,2022,General Fund,gf22,"$71,194,432.00"
MI,Flint,2022,Police,p22,"$28,054,004.00"
MI,Flint,2023,General Fund,gf23,"$64,806,151.00"
MI,Flint,2023,Police,p23,"$26,807,817.00"
MI,Flint,2024,General Fund,,"$66,664,194.00"
MI,Flint,2024,Police,,"$28,081,724.00"
MI,Flint,2025,General Fund,,
MI,Flint,2025,Police,,
MI,Grand Rapids,2018,General Fund,gf18,"$137,112,916.00"
MI,Grand Rapids,2018,Police,p18,"$50,787,375.00"
MI,Grand Rapids,2019,General Fund,gf19,"$142,683,745.00"
MI,Grand Rapids,2019,Police,p19,"$53,727,579.00"
MI,Grand Rapids,2020,General Fund,gf20,"$147,831,777.00"
MI,Grand Rapids,2020,Police,p20,"$56,200,108.00"
MI,Grand Rapids,2021,General Fund,gf21,"$142,892,121.00"
MI,Grand Rapids,2021,Police,p21,"$55,145,968.00"
MI,Grand Rapids,2022,General Fund,gf22,"$155,955,117.00"
MI,Grand Rapids,2022,Police,p22,"$62,318,226.00"
MI,Grand Rapids,2023,General Fund,gf23,"$164,273,324.00"
MI,Grand Rapids,2023,Police,p23,"$63,838,780.00"
MI,Grand Rapids,2024,General Fund,,"$178,677,522.00"
MI,Grand Rapids,2024,Police,,"$62,729,529.00"
MI,Grand Rapids,2025,General Fund,,
MI,Grand Rapids,2025,Police,,
MI,Kalamazoo,2018,General Fund,gf18,"$60,372,743.00"
MI,Kalamazoo,2018,Police,p18,"$30,372,632.00"
MI,Kalamazoo,2019,General Fund,gf19,"$64,812,067.00"
MI,Kalamazoo,2019,Police,p19,"$31,200,971.00"
MI,Kalamazoo,2020,General Fund,gf20,"$67,603,465.00"
MI,Kalamazoo,2020,Police,p20,"$32,481,624.00"
MI,Kalamazoo,2021,General Fund,gf21,"$68,301,378.00"
MI,Kalamazoo,2021,Police,p21,"$32,419,685.00"
MI,Kalamazoo,2022,General Fund,gf22,"$73,041,305.00"
MI,Kalamazoo,2022,Police,p22,"$32,907,058.00"
MI,Kalamazoo,2023,General Fund,gf23,"$76,455,694.00"
MI,Kalamazoo,2023,Police,p23,"$34,493,199.00"
MI,Kalamazoo,2024,General Fund,,"$81,844,268.00"
MI,Kalamazoo,2024,Police,,"36,860,241"
MI,Kalamazoo,2025,General Fund,,
MI,Kalamazoo,2025,Police,,
MI,Lansing,2018,General Fund,gf18,"$128,450,000.00"
MI,Lansing,2018,Police,p18,"$41,680,000.00"
MI,Lansing,2019,General Fund,gf19,"$134,310,000.00"
MI,Lansing,2019,Police,p19,"$43,572,550.00"
MI,Lansing,2020,General Fund,gf20,"$139,500,000.00"
MI,Lansing,2020,Police,p20,"$44,959,782.00"
MI,Lansing,2021,General Fund,gf21,"$144,153,754.00"
MI,Lansing,2021,Police,p21,"$47,740,326.00"
MI,Lansing,2022,General Fund,gf22,"$151,291,350.00"
MI,Lansing,2022,Police,p22,"$26,309,472.00"
MI,Lansing,2023,General Fund,gf23,"$155,512,500.00"
MI,Lansing,2023,Police,p23,"$27,829,388.00"
MI,Lansing,2024,General Fund,,"$159,367,303.00"
MI,Lansing,2024,Police,,"$28,711,486.00"
MI,Lansing,2025,General Fund,,
MI,Lansing,2025,Police,,
MI,Marquette,2018,General Fund,gf18,"$21,750,065.00"
MI,Marquette,2018,Police,p18,"$4,723,530.00"
MI,Marquette,2019,General Fund,gf19,"$21,343,070.00"
MI,Marquette,2019,Police,p19,"$5,006,940.00"
MI,Marquette,2020,General Fund,gf20,"$22,029,405.00"
MI,Marquette,2020,Police,p20,"$5,163,880.00"
MI,Marquette,2021,General Fund,gf21,"$23,059,870.00"
MI,Marquette,2021,Police,p21,"$5,305,100.00"
MI,Marquette,2022,General Fund,gf22,"$22,866,450.00"
MI,Marquette,2022,Police,p22,"$5,362,110.00"
MI,Marquette,2023,General Fund,gf23,"$24,136,670.00"
MI,Marquette,2023,Police,p23,"$5,451,330.00"
MI,Marquette,2024,General Fund,,"$25,826,920.00"
MI,Marquette,2024,Police,,"$5,892,850.00"
MI,Marquette,2025,General Fund,,
MI,Marquette,2025,Police,,
MI,Owosso,2018,General Fund,gf18,"$7,409,531.00"
MI,Owosso,2018,Police,p18,"$2,066,691.00"
MI,Owosso,2019,General Fund,gf19,"$7,755,766.00"
MI,Owosso,2019,Police,p19,"$2,082,003.00"
MI,Owosso,2020,General Fund,gf20,"$7,747,159.00"
MI,Owosso,2020,Police,p20,"$2,015,616.00"
MI,Owosso,2021,General Fund,gf21,"$7,845,497.00"
MI,Owosso,2021,Police,p21,"$2,197,591.00"
MI,Owosso,2022,General Fund,gf22,"$8,744,235.00"
MI,Owosso,2022,Police,p22,"$2,263,812.00"
MI,Owosso,2023,General Fund,gf23,"$9,074,839.00"
MI,Owosso,2023,Police,p23,"$2,825,081.00"
MI,Owosso,2024,General Fund,,
MI,Owosso,2024,Police,,
MI,Owosso,2025,General Fund,,
MI,Owosso,2025,Police,,
MI,Saginaw,2018,General Fund,gf18,"$31,753,210.00"
MI,Saginaw,2018,Police,p18,"$10,447,475.00"
MI,Saginaw,2019,General Fund,gf19,"$34,267,043.00"
MI,Saginaw,2019,Police,p19,"$12,084,096.00"
MI,Saginaw,2020,General Fund,gf20,"$35,013,211.00"
MI,Saginaw,2020,Police,p20,"$12,701,124.00"
MI,Saginaw,2021,General Fund,gf21,"$36,273,633.00"
MI,Saginaw,2021,Police,p21,"$13,788,489.00"
MI,Saginaw,2022,General Fund,gf22,"$37,792,871.00"
MI,Saginaw,2022,Police,p22,"$14,560,146.00"
MI,Saginaw,2023,General Fund,gf23,"$38,748,237.00"
MI,Saginaw,2023,Police,p23,"$14,656,983.00"
MI,Saginaw,2024,General Fund,,"$40,265,038.00"
MI,Saginaw,2024,Police,,"$15,280,455.00"
MI,Saginaw,2025,General Fund,,
MI,Saginaw,2025,Police,,
MI,Southfield,2018,General Fund,gf18,"$70,393,180.00"
MI,Southfield,2018,Police,p18,"$25,855,992.00"
MI,Southfield,2019,General Fund,gf19,"$74,105,235.00"
MI,Southfield,2019,Police,p19,"$26,579,616.00"
MI,Southfield,2020,General Fund,gf20,"$78,576,754.00"
MI,Southfield,2020,Police,p20,"$26,774,810.00"
MI,Southfield,2021,General Fund,gf21,"$78,356,703.00"
MI,Southfield,2021,Police,p21,"$27,449,558.00"
MI,Southfield,2022,General Fund,gf22,"$82,152,083.00"
MI,Southfield,2022,Police,p22,"$27,352,992.00"
MI,Southfield,2023,General Fund,gf23,"$84,955,917.00"
MI,Southfield,2023,Police,p23,"$29,411,094.00"
MI,Southfield,2024,General Fund,,
MI,Southfield,2024,Police,,
MI,Southfield,2025,General Fund,,
MI,Southfield,2025,Police,,
MI,St. Joseph,2018,General Fund,gf18,"$8,626,500.00"
MI,St. Joseph,2018,Police,p18,"$2,380,300.00"
MI,St. Joseph,2019,General Fund,gf19,"$8,939,200.00"
MI,St. Joseph,2019,Police,p19,"$2,813,400.00"
MI,St. Joseph,2020,General Fund,gf20,"$9,201,500.00"
MI,St. Joseph,2020,Police,p20,"$2,933,600.00"
MI,St. Joseph,2021,General Fund,gf21,"$9,300,700.00"
MI,St. Joseph,2021,Police,p21,"$3,105,400.00"
MI,St. Joseph,2022,General Fund,gf22,"$9,767,000.00"
MI,St. Joseph,2022,Police,p22,"$3,276,000.00"
MI,St. Joseph,2023,General Fund,gf23,"$9,732,100.00"
MI,St. Joseph,2023,Police,p23,"$4,586,700.00"
MI,St. Joseph,2024,General Fund,,
MI,St. Joseph,2024,Police,,
MI,St. Joseph,2025,General Fund,,
MI,St. Joseph,2025,Police,,
MN,Bloomington,2018,General Fund,gf18,"$72,553,238.00"
MN,Bloomington,2018,Police,p18,"$25,464,450.00"
MN,Bloomington,2019,General Fund,gf19,"$75,280,716.00"
MN,Bloomington,2019,Police,p19,"$26,850,131.00"
MN,Bloomington,2020,General Fund,gf20,"$79,432,258.00"
MN,Bloomington,2020,Police,p20,"$27,826,107.00"
MN,Bloomington,2021,General Fund,gf21,"$79,453,928.00"
MN,Bloomington,2021,Police,p21,"$28,243,374.00"
MN,Bloomington,2022,General Fund,gf22,"$85,301,172.00"
MN,Bloomington,2022,Police,p22,"$28,737,163.00"
MN,Bloomington,2023,General Fund,gf23,"$94,161,711.00"
MN,Bloomington,2023,Police,p23,"$31,770,349.00"
MN,Bloomington,2024,General Fund,,"$100,098,114.00"
MN,Bloomington,2024,Police,,"$33,924,262.00"
MN,Bloomington,2025,General Fund,,
MN,Bloomington,2025,Police,,
MN,Duluth,2018,General Fund,gf18,"$85,949,400.00"
MN,Duluth,2018,Police,p18,"$21,903,400.00"
MN,Duluth,2019,General Fund,gf19,"$89,145,600.00"
MN,Duluth,2019,Police,p19,"$22,749,600.00"
MN,Duluth,2020,General Fund,gf20,"$92,912,600.00"
MN,Duluth,2020,Police,p20,"$24,021,100.00"
MN,Duluth,2021,General Fund,gf21,"$94,345,200.00"
MN,Duluth,2021,Police,p21,"$24,061,100.00"
MN,Duluth,2022,General Fund,gf22,"$99,329,400.00"
MN,Duluth,2022,Police,p22,"$26,406,600.00"
MN,Duluth,2023,General Fund,gf23,"$105,866,850.00"
MN,Duluth,2023,Police,p23,"$27,259,200.00"
MN,Duluth,2024,General Fund,,"$120,103,900.00"
MN,Duluth,2024,Police,,"$27,421,300.00"
MN,Duluth,2025,General Fund,,
MN,Duluth,2025,Police,,
MN,Fridley,2018,General Fund,gf18,"$16,652,700.00"
MN,Fridley,2018,Police,p18,"$6,475,700.00"
MN,Fridley,2019,General Fund,gf19,"$17,425,875.00"
MN,Fridley,2019,Police,p19,"$6,796,400.00"
MN,Fridley,2020,General Fund,gf20,"$17,962,910.00"
MN,Fridley,2020,Police,p20,"$7,051,560.00"
MN,Fridley,2021,General Fund,gf21,"$18,564,290.00"
MN,Fridley,2021,Police,p21,"$7,414,180.00"
MN,Fridley,2022,General Fund,gf22,"$19,633,900.00"
MN,Fridley,2022,Police,p22,"$7,649,000.00"
MN,Fridley,2023,General Fund,gf23,"$21,054,500.00"
MN,Fridley,2023,Police,p23,"$8,152,900.00"
MN,Fridley,2024,General Fund,,
MN,Fridley,2024,Police,,
MN,Fridley,2025,General Fund,,
MN,Fridley,2025,Police,,
MN,Hopkins,2018,General Fund,gf18,"$13,435,355.00"
MN,Hopkins,2018,Police,p18,"$5,297,635.00"
MN,Hopkins,2019,General Fund,gf19,"$14,410,478.00"
MN,Hopkins,2019,Police,p19,"$5,609,104.00"
MN,Hopkins,2020,General Fund,gf20,"$15,361,716.00"
MN,Hopkins,2020,Police,p20,"$5,977,172.00"
MN,Hopkins,2021,General Fund,gf21,"$15,750,838.00"
MN,Hopkins,2021,Police,p21,"$6,242,453.00"
MN,Hopkins,2022,General Fund,gf22,
MN,Hopkins,2022,Police,p22,
MN,Hopkins,2023,General Fund,gf23,
MN,Hopkins,2023,Police,p23,
MN,Hopkins,2024,General Fund,,
MN,Hopkins,2024,Police,,
MN,Hopkins,2025,General Fund,,
MN,Hopkins,2025,Police,,
MN,Little Canada,2018,General Fund,gf18,"$3,799,776.00"
MN,Little Canada,2018,Police,p18,"$1,588,461.00"
MN,Little Canada,2019,General Fund,gf19,"$3,907,117.00"
MN,Little Canada,2019,Police,p19,"$1,688,766.00"
MN,Little Canada,2020,General Fund,gf20,"$4,134,837.00"
MN,Little Canada,2020,Police,p20,"$1,716,353.00"
MN,Little Canada,2021,General Fund,gf21,"$4,220,372.00"
MN,Little Canada,2021,Police,p21,"$1,788,317.00"
MN,Little Canada,2022,General Fund,gf22,"$4,400,790.00"
MN,Little Canada,2022,Police,p22,"$1,801,685.00"
MN,Little Canada,2023,General Fund,gf23,"$4,855,153.00"
MN,Little Canada,2023,Police,p23,"$1,894,298.00"
MN,Little Canada,2024,General Fund,,
MN,Little Canada,2024,Police,,
MN,Little Canada,2025,General Fund,,
MN,Little Canada,2025,Police,,
MN,Minneapolis,2018,General Fund,gf18,"$471,442,000.00"
MN,Minneapolis,2018,Police,p18,"$173,668,000.00"
MN,Minneapolis,2019,General Fund,gf19,"$482,705,000.00"
MN,Minneapolis,2019,Police,p19,"$179,195,000.00"
MN,Minneapolis,2020,General Fund,gf20,"$518,164,000.00"
MN,Minneapolis,2020,Police,p20,"$188,298,000.00"
MN,Minneapolis,2021,General Fund,gf21,"$510,262,969.00"
MN,Minneapolis,2021,Police,p21,"$160,591,310.00"
MN,Minneapolis,2022,General Fund,gf22,"$582,759,861.00"
MN,Minneapolis,2022,Police,p22,"$186,979,596.00"
MN,Minneapolis,2023,General Fund,gf23,"$574,552,188.00"
MN,Minneapolis,2023,Police,p23,"$194,194,502.00"
MN,Minneapolis,2024,General Fund,,"$668,201,539.68"
MN,Minneapolis,2024,Police,,"$212,877,370.00"
MN,Minneapolis,2025,General Fund,,
MN,Minneapolis,2025,Police,,
MN,Richfield,2018,General Fund,gf18,"$23,350,010.00"
MN,Richfield,2018,Police,p18,"$8,096,080.00"
MN,Richfield,2019,General Fund,gf19,"$24,230,620.00"
MN,Richfield,2019,Police,p19,"$8,498,720.00"
MN,Richfield,2020,General Fund,gf20,"$25,460,720.00"
MN,Richfield,2020,Police,p20,"$8,733,420.00"
MN,Richfield,2021,General Fund,gf21,"$26,734,670.00"
MN,Richfield,2021,Police,p21,"$9,363,190.00"
MN,Richfield,2022,General Fund,gf22,"$27,868,330.00"
MN,Richfield,2022,Police,p22,"$9,812,890.00"
MN,Richfield,2023,General Fund,gf23,"$28,943,771.00"
MN,Richfield,2023,Police,p23,"$10,157,680.00"
MN,Richfield,2024,General Fund,,
MN,Richfield,2024,Police,,
MN,Richfield,2025,General Fund,,
MN,Richfield,2025,Police,,
MN,Shakopee,2018,General Fund,gf18,"$25,841,288.96"
MN,Shakopee,2018,Police,p18,"$8,586,558.19"
MN,Shakopee,2019,General Fund,gf19,"$27,218,200.00"
MN,Shakopee,2019,Police,p19,"$8,988,800.00"
MN,Shakopee,2020,General Fund,gf20,"$29,143,000.00"
MN,Shakopee,2020,Police,p20,"$9,214,600.00"
MN,Shakopee,2021,General Fund,gf21,"$29,872,100.00"
MN,Shakopee,2021,Police,p21,"$9,546,000.00"
MN,Shakopee,2022,General Fund,gf22,"$32,300,800.00"
MN,Shakopee,2022,Police,p22,"$10,317,100.00"
MN,Shakopee,2023,General Fund,gf23,"$34,493,700.00"
MN,Shakopee,2023,Police,p23,"$10,920,600.00"
MN,Shakopee,2024,General Fund,,
MN,Shakopee,2024,Police,,
MN,Shakopee,2025,General Fund,,
MN,Shakopee,2025,Police,,
MN,St. Cloud,2018,General Fund,gf18,"$45,126,600.00"
MN,St. Cloud,2018,Police,p18,"$17,517,200.00"
MN,St. Cloud,2019,General Fund,gf19,"$46,637,800.00"
MN,St. Cloud,2019,Police,p19,"$18,633,100.00"
MN,St. Cloud,2020,General Fund,gf20,"$49,495,200.00"
MN,St. Cloud,2020,Police,p20,"$19,500,800.00"
MN,St. Cloud,2021,General Fund,gf21,"$48,300,000.00"
MN,St. Cloud,2021,Police,p21,"$19,957,400.00"
MN,St. Cloud,2022,General Fund,gf22,"$53,521,500.00"
MN,St. Cloud,2022,Police,p22,"$21,898,700.00"
MN,Saint Cloud,2023,General Fund,gf23,"$56,577,100.00"
MN,Saint Cloud,2023,Police,p23,"$23,288,500.00"
MN,Saint Cloud,2024,General Fund,,"$63,693,100.00"
MN,Saint Cloud,2024,Police,,"$26,050,900.00"
MN,St. Cloud,2025,General Fund,,
MN,St. Cloud,2025,Police,,
MN,St. Paul,2018,General Fund,gf18,"$307,606,304.00"
MN,St. Paul,2018,Police,p18,"$95,260,436.00"
MN,St. Paul,2019,General Fund,gf19,"$324,805,749.00"
MN,St. Paul,2019,Police,p19,"$100,704,487.00"
MN,St. Paul,2020,General Fund,gf20,"$339,599,842.00"
MN,St. Paul,2020,Police,p20,"$105,539,797.00"
MN,St. Paul,2021,General Fund,gf21,"$331,707,287.00"
MN,St. Paul,2021,Police,p21,"$104,781,781.00"
MN,St. Paul,2022,General Fund,gf22,"$344,283,781.00"
MN,St. Paul,2022,Police,p22,"$104,027,529.00"
MN,Saint Paul,2023,General Fund,gf23,"$353,243,247.00"
MN,Saint Paul,2023,Police,p23,"$106,622,201.00"
MN,Saint Paul,2024,General Fund,,
MN,Saint Paul,2024,Police,,
MN,St. Paul,2025,General Fund,,
MN,St. Paul,2025,Police,,
MN,Wilmar,2018,General Fund,gf18,"$17,568,384.00"
MN,Wilmar,2018,Police,p18,"$4,450,559.00"
MN,Wilmar,2019,General Fund,gf19,"$17,636,158.00"
MN,Wilmar,2019,Police,p19,"$4,907,284.00"
MN,Wilmar,2020,General Fund,gf20,"$18,264,033.00"
MN,Wilmar,2020,Police,p20,"$5,101,889.00"
MN,Wilmar,2021,General Fund,gf21,"$18,680,964.00"
MN,Wilmar,2021,Police,p21,"$5,196,316.00"
MN,Wilmar,2022,General Fund,gf22,"$18,674,182.00"
